Title Code,Title Description,Total Positions using this Title,Unique Positions using this Title,Agencies using this Title,In Civil List Active,In Civil List,Full Description,Effective Date,Databook Link
10032,ADMINISTRATIVE PUBLIC HEALTH N,11,5,3,No,Yes,Yes,8/3/1988,https://databook.nyc/t/10032
10033,ADMINISTRATIVE PUBLIC INFORMAT,39,25,20,Yes,Yes,Yes,4/4/1979,https://databook.nyc/t/10033
10034,ADMINISTRATIVE LANDMARKS PRESE,8,1,1,No,Yes,Yes,1/9/1980,https://databook.nyc/t/10034
10035,ADMINISTRATIVE SUPERVISOR OF B,48,19,17,No,Yes,Yes,4/16/1986,https://databook.nyc/t/10035
10037,ADMINISTRATIVE SPACE ANALYST,28,9,4,Yes,Yes,No,,https://databook.nyc/t/10037
10038,ADMINISTRATIVE STOREKEEPER,17,10,9,Yes,Yes,Yes,12/15/1993,https://databook.nyc/t/10038
10039,ADMINISTRATIVE SUPERINTENDENT,21,3,1,Yes,Yes,Yes,11/16/1988,https://databook.nyc/t/10039
1003A,ADM LNDMRK PRESERVATIONIST NM,2,2,2,No,Yes,No,,https://databook.nyc/t/1003A
1003B,ADMINISTRATIVE EDUCATION ANALY,143,8,1,No,Yes,No,,https://databook.nyc/t/1003B
1003C,ADMINISTRATIVE PUBLIC HEALTH N,32,4,2,No,Yes,No,,https://databook.nyc/t/1003C
1003D,ADMINISTRATIVE SPACE ANALYST (,22,8,5,No,Yes,No,,https://databook.nyc/t/1003D
1003E,ADMINISTRATIVE PUBLIC INFORMAT,26,16,13,No,Yes,No,,https://databook.nyc/t/1003E
10041,ADMINISTRATIVE PUBLIC RECORDS,11,5,5,Yes,Yes,Yes,10/30/1985,https://databook.nyc/t/10041
10042,ADMINISTRATIVE TRAFFIC ENFORCE,27,2,1,Yes,Yes,No,,https://databook.nyc/t/10042
10043,ADMINISTRATIVE ENERGY CONSERVA,2,2,2,No,No,Yes,9/20/2023,https://databook.nyc/t/10043
10044,ADMINISTRATIVE CLAIM EXAMINER,7,1,1,No,Yes,Yes,9/6/1995,https://databook.nyc/t/10044
10045,ADMINISTRATIVE SUPERVISOR OF S,0,0,0,No,Yes,Yes,8/6/1980,https://databook.nyc/t/10045
10047,ADMINISTRATIVE REAL PROPERTY M,12,3,2,No,Yes,Yes,4/18/2007,https://databook.nyc/t/10047
10049,ADMINISTRATIVE TAX AUDITOR,8,2,1,No,Yes,No,,https://databook.nyc/t/10049
1004A,ADM TRAFFIC ENFRCMNT AGENT-DIR,0,0,0,No,Yes,No,,https://databook.nyc/t/1004A
1004B,ADMIN TRAFFIC ENFRCMNT AGENT (,2,1,1,No,Yes,No,,https://databook.nyc/t/1004B
1004C,ADMINISTRATIVE TAX AUDITOR (NO,20,2,1,No,Yes,No,,https://databook.nyc/t/1004C
1004D,ADMINISTRATIVE REAL PROPERTY M,9,6,5,No,Yes,No,,https://databook.nyc/t/1004D
1004E,ADMINISTRATIVE CLAIM EXAMINER,13,2,2,No,Yes,No,,https://databook.nyc/t/1004E
10050,COMPUTER SYSTEMS MANAGER,526,70,43,Yes,Yes,Yes,5/25/2016,https://databook.nyc/t/10050
10053,ADMINISTRATIVE CITY PLANNER,65,25,15,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/10053
10054,ADMINISTRATIVE BLASTING INSPEC,0,0,0,No,Yes,Yes,5/11/2022,https://databook.nyc/t/10054
10055,ADMINISTRATIVE DIRECTOR OF LAB,17,2,1,No,Yes,No,,https://databook.nyc/t/10055
10056,ADMINISTRATIVE DIRECTOR OF SOC,264,22,9,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/10056
1005A,ADM CITY PLANNER (NON MGRL),88,19,10,No,Yes,No,,https://databook.nyc/t/1005A
1005B,ADMIN DIR OF LABORATORY (WATER,2,2,1,No,Yes,No,,https://databook.nyc/t/1005B
1005C,ADMINISTRATIVE DIRECTOR OF SOC,339,20,7,No,Yes,No,,https://databook.nyc/t/1005C
1005D,COMPUTER SYSTEMS MANAGER,625,55,30,No,Yes,No,,https://databook.nyc/t/1005D
1005E,COMPUTER SYSTEMS MANAGER (NON,28,3,1,No,No,No,,https://databook.nyc/t/1005E
10061,ADMINISTRATIVE TRANSPORTATION,22,5,2,Yes,Yes,No,,https://databook.nyc/t/10061
10062,ADMINISTRATIVE EDUCATION OFFIC,154,9,1,Yes,Yes,Yes,9/5/2018,https://databook.nyc/t/10062
10064,ADMINISTRATIVE TESTS & MEASURE,1,1,1,Yes,Yes,Yes,7/8/1987,https://databook.nyc/t/10064
10065,ADMINISTRATIVE SCHOOL FOOD SER,19,3,1,No,Yes,Yes,8/25/1999,https://databook.nyc/t/10065
10069,HEALTH SERVICES MANAGER,31,11,3,Yes,Yes,Yes,4/13/2016,https://databook.nyc/t/10069
1006A,ADMIN TESTS & MEAS SPEC (MGRL),4,2,2,No,Yes,No,,https://databook.nyc/t/1006A
1006B,ADMINISTRATIVE EDUCATION OFFI,171,8,1,No,Yes,No,,https://databook.nyc/t/1006B
1006C,HEALTH SERVICES MANAGER NON MA,72,10,3,No,Yes,No,,https://databook.nyc/t/1006C
1006D,HEALTH SERVICES MANAGER NON MA,46,9,2,No,Yes,No,,https://databook.nyc/t/1006D
10071,ADMINISTRATIVE HORTICULTURIST,8,4,2,No,Yes,Yes,6/15/1977,https://databook.nyc/t/10071
10072,ADMINISTRATIVE PARKS & RECREAT,49,5,2,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/10072
10073,ADMINISTRATIVE INSPECTOR (BUIL,15,2,2,No,Yes,Yes,6/12/2019,https://databook.nyc/t/10073
10074,COMPUTER OPERATIONS MANAGER (S,50,26,21,Yes,Yes,Yes,8/4/2021,https://databook.nyc/t/10074
10076,SUPERVISOR OF ELEVATOR MAINTEN,0,0,0,No,Yes,Yes,6/14/1995,https://databook.nyc/t/10076
10077,ADMINISTRATIVE INSPECTOR (ELEC,3,3,3,Yes,Yes,Yes,6/12/2019,https://databook.nyc/t/10077
10078,ADMINISTRATIVE INSPECTOR (HOUS,15,1,1,No,Yes,No,,https://databook.nyc/t/10078
10079,ADMINISTRATIIVE TAXI & LIMOUSI,12,1,1,No,Yes,Yes,6/15/1988,https://databook.nyc/t/10079
1007A,ADM INSPECTOR (BUILDINGS) NM,32,2,1,No,Yes,No,,https://databook.nyc/t/1007A
1007B,ADMIN INSPECTOR (ELECTRICAL)NM,23,3,3,No,Yes,No,,https://databook.nyc/t/1007B
1007C,ADMINISTRATIVE HORTICULTURIST,39,3,2,No,Yes,No,,https://databook.nyc/t/1007C
1007D,ADMINISTRATIVE PARKS & RECREA,55,2,1,No,Yes,No,,https://databook.nyc/t/1007D
1007E,COMPUTER OPERATIONS MANAGER,49,20,15,No,Yes,No,,https://databook.nyc/t/1007E
1007F,COMPUTER OPERATIONS MANAGER (N,1,1,1,No,No,No,,https://databook.nyc/t/1007F
10080,ADMINISTRATIVE QUALITY ASSURAN,44,9,3,Yes,Yes,Yes,4/21/2021,https://databook.nyc/t/10080
10081,SUPERINTENDENT OF WATER AND SE,20,1,1,No,Yes,No,,https://databook.nyc/t/10081
10084,ADMINISTRATIVE  PROGRAM OFFICE,36,3,1,No,Yes,Yes,4/6/1983,https://databook.nyc/t/10084
10089,DIRECTOR OF TECHNICAL SERVICES,3,2,1,No,Yes,Yes,5/14/1986,https://databook.nyc/t/10089
1008A,*ADMINSTRATIVE SCHOOL SECURITY,0,0,0,No,Yes,No,,https://databook.nyc/t/1008A
1008B,ADMINISTRATIVE QUALITY ASSURAN,28,10,7,No,Yes,No,,https://databook.nyc/t/1008B
10095,ADMIN CONTRACT SPECIALIST (PYR,41,22,16,Yes,Yes,Yes,4/5/2006,https://databook.nyc/t/10095
10096,ADMINISTRATIVE PRINTING SERVIC,10,5,4,No,Yes,Yes,3/18/1992,https://databook.nyc/t/10096
1009A,ADMINISTRATIVE CONTRACT SPECIA,85,23,11,No,Yes,No,,https://databook.nyc/t/1009A
10100,CONFIDENTIAL ASST OFFICE,1,1,1,No,Yes,No,,https://databook.nyc/t/10100
10101,STUDENT AIDE,0,0,0,No,Yes,No,,https://databook.nyc/t/10101
10102,COLLEGE ASSISTANT (NO LEAVE AC,0,0,0,No,Yes,No,,https://databook.nyc/t/10102
10103,EXECUTIVE ASSISTANT,9,1,1,No,Yes,No,,https://databook.nyc/t/10103
10104,ELIGIBILITY SPECIALIST,1917,5,1,Yes,Yes,Yes,9/27/2023,https://databook.nyc/t/10104
10115,OFFICE ASSISTANT,0,0,0,No,Yes,No,,https://databook.nyc/t/10115
10116,COOPERATIVE EDUCATIONAL TRAINE,0,0,0,No,Yes,No,,https://databook.nyc/t/10116
10117,LEGISLATIVE CLERICAL ASSISTANT,0,0,0,No,No,No,,https://databook.nyc/t/10117
10118,CHIEF OFFICE ASSISTANT,0,0,0,No,Yes,No,,https://databook.nyc/t/10118
10119,COOPERATIVE EDUCATION TRAINEE,0,0,0,No,No,No,,https://databook.nyc/t/10119
10124,PRINCIPAL ADMINISTRATIVE ASSOC,3664,145,49,Yes,Yes,Yes,9/20/2023,https://databook.nyc/t/10124
10135,ADMINISTRATIVE CHIEF,15,4,4,No,Yes,Yes,1/13/1981,https://databook.nyc/t/10135
10136,DEPUTY DIRECTOR OF ADMINISTRAT,8,4,2,No,Yes,Yes,6/4/1975,https://databook.nyc/t/10136
10137,"DIRECTOR,CITYWIDE OCCUPATIONAL",1,1,1,No,Yes,Yes,4/3/1989,https://databook.nyc/t/10137
10138,CHIEF CLERK,0,0,0,No,No,No,,https://databook.nyc/t/10138
10139,DEPUTY PUBLIC ADMINISTATOR,4,4,4,No,Yes,No,,https://databook.nyc/t/10139
10140,PRECINCT RECEPTIONIST (PER HOU,0,0,0,No,Yes,Yes,6/17/1981,https://databook.nyc/t/10140
10142,DECEDENT PROPERTY AGENT,10,4,4,No,Yes,Yes,4/23/2021,https://databook.nyc/t/10142
10144,POLICE ADMINISTRATIVE AIDE,832,12,1,Yes,Yes,Yes,5/2/2007,https://databook.nyc/t/10144
10146,ADMINISTRATIVE ASSISTANT TO TH,1,1,1,No,Yes,No,,https://databook.nyc/t/10146
10147,SENIOR POLICE ADMINISTRATIVE A,736,12,1,Yes,Yes,Yes,3/24/2021,https://databook.nyc/t/10147
10152,Director of Admin (DSS only),1,1,1,No,Yes,Yes,1/28/1987,https://databook.nyc/t/10152
10154,DEPUTY EXECUTIVE DIRECTOR (HA),0,0,0,No,Yes,Yes,6/25/1975,https://databook.nyc/t/10154
10158,DEPUTY DIRECTOR OF COUNCIL SER,0,0,0,No,No,No,,https://databook.nyc/t/10158
10159,DIRECTOR OF COUNCIL SERVICES B,0,0,0,No,Yes,No,,https://databook.nyc/t/10159
10164,EXECUTIVE DIRECTOR OF STANDARD,0,0,0,No,Yes,Yes,3/3/1995,https://databook.nyc/t/10164
10173,EXECUTIVE DIRECTOR,4,2,1,No,Yes,No,,https://databook.nyc/t/10173
10174,ASSISTANT EXECUTIVE DIRECTOR (,0,0,0,No,Yes,Yes,10/6/1980,https://databook.nyc/t/10174
10175,EXECUTIVE DIRECTOR (TEACHERS R,0,0,0,No,Yes,No,,https://databook.nyc/t/10175
10176,EXECUTIVE DIRECTOR (PERSONNEL),0,0,0,No,Yes,Yes,1/25/1975,https://databook.nyc/t/10176
10179,EXECUTIVE DIRECTOR (BOE RETIRE,1,1,1,No,Yes,Yes,12/8/1976,https://databook.nyc/t/10179
10181,EXECUTIVE DIRECTOR (LABOR RELA,1,1,1,No,Yes,Yes,1/21/1975,https://databook.nyc/t/10181
10184,DEPUTY EXECUTIVE DIRECTOR (TEA,0,0,0,No,Yes,Yes,9/18/1974,https://databook.nyc/t/10184
10185,ASSISTANT EXECUTIVE DIRECTOR (,0,0,0,No,Yes,Yes,6/18/1986,https://databook.nyc/t/10185
10188,EXECUTIVE DIRECTOR (NYC EMPLOY,0,0,0,No,Yes,Yes,4/29/1976,https://databook.nyc/t/10188
10189,DEPUTY EXECUTIVE DIRECTOR (NYC,0,0,0,No,Yes,Yes,4/29/1976,https://databook.nyc/t/10189
10190,EXECUTIVE DIRECTOR (CITY PLANN,1,1,1,No,Yes,Yes,6/23/1960,https://databook.nyc/t/10190
10193,DEPUTY ASSISTANT DIRECTOR (CIV,1,1,1,No,Yes,Yes,10/8/1993,https://databook.nyc/t/10193
10194,EXECUTIVE DIRECTOR (CIVILIAN C,1,1,1,No,Yes,No,,https://databook.nyc/t/10194
10196,DEPUTY EXECUTIVE DIRECTOR (CIT,0,0,0,No,Yes,Yes,12/17/1975,https://databook.nyc/t/10196
1019A,DEPUTY ASSISTANT DIRECTOR (NON,9,1,1,No,Yes,No,,https://databook.nyc/t/1019A
10200,DISTRICT MANAGER OF ADMINISTRA,13,2,1,No,Yes,Yes,11/19/1973,https://databook.nyc/t/10200
10201,COOPERATIVE EDUCATION TRAINEE-,0,0,0,No,No,No,,https://databook.nyc/t/10201
10202,PRIVATE SECRETARY,3,2,2,No,Yes,No,,https://databook.nyc/t/10202
10203,SECRETARY TO DISTRICT ATTORNEY,0,0,0,No,Yes,No,,https://databook.nyc/t/10203
10204,CONFIDENTIAL SECRETARY,0,0,0,No,No,No,,https://databook.nyc/t/10204
10208,NEW YORK CITY URBAN FELLOW,0,0,0,No,Yes,Yes,6/6/2007,https://databook.nyc/t/10208
10209,COLLEGE AIDE (ALL CITY DEPTS),0,0,0,No,Yes,Yes,5/8/2019,https://databook.nyc/t/10209
1020B,COLLEGE AIDE - ASSIGNMENT LEVE,0,0,0,No,Yes,No,,https://databook.nyc/t/1020B
10212,REPORTER/STENOGRAPHER,72,6,6,Yes,Yes,Yes,10/18/2006,https://databook.nyc/t/10212
10214,DEPUTY EXECUTIVE DIRECTOR (CIV,0,0,0,No,Yes,No,,https://databook.nyc/t/10214
10216,SECRETARY,0,0,0,No,Yes,No,,https://databook.nyc/t/10216
10217,STENOGRAPHIC SPECIALIST,4,1,1,No,Yes,Yes,12/21/2011,https://databook.nyc/t/10217
10218,LEGISLATIVE STENOGRAPHER (CITY,0,0,0,No,No,No,,https://databook.nyc/t/10218
10219,LEGISLATIVE FINANCIAL STENOGRA,0,0,0,No,No,No,,https://databook.nyc/t/10219
10220,SENIOR SECRETARY,3,1,1,No,Yes,No,,https://databook.nyc/t/10220
10221,CHIEF LAW STENOGRAPHER (DA),0,0,0,No,No,No,,https://databook.nyc/t/10221
10222,SUPERVISING LEGISLATIVE STENOG,0,0,0,No,No,No,,https://databook.nyc/t/10222
10224,Confidential Stenographer (FD),0,0,0,No,No,Yes,10/24/1966,https://databook.nyc/t/10224
10227,STENOGRAPHER TO EACH DEPUTY CO,6,3,1,No,Yes,No,,https://databook.nyc/t/10227
10229,LEGAL SECRETARIAL ASST- L1,3,1,1,Yes,Yes,Yes,12/18/2019,https://databook.nyc/t/10229
1022A,"LEGAL SECRETARIAL ASST- L2,3,4",36,7,5,No,Yes,No,,https://databook.nyc/t/1022A
10231,STENOGRAPHER TO THE CORPORATIO,0,0,0,No,Yes,No,,https://databook.nyc/t/10231
10232,SUMMER GRADUATE INTERN,0,0,0,No,Yes,Yes,3/23/1988,https://databook.nyc/t/10232
10234,SUMMER COLLEGE INTERN,0,0,0,No,Yes,Yes,4/3/1996,https://databook.nyc/t/10234
10236,*ASSISTANT COORDINATINGMANAGER,3,2,1,No,Yes,No,,https://databook.nyc/t/10236
10237,HIGH SCHOOL STUDENT AIDE,0,0,0,No,Yes,Yes,7/13/2011,https://databook.nyc/t/10237
10238,CONFIDENTIAL SECRETARY (SPECIA,0,0,0,No,Yes,No,,https://databook.nyc/t/10238
10241,STENOGRAPHER TO COUNCIL (CITY,0,0,0,No,No,No,,https://databook.nyc/t/10241
10245,EDUCATIONAL MANAGEMENT ASSOCIA,22,4,1,No,Yes,Yes,4/29/1992,https://databook.nyc/t/10245
10246,NEW YORK CITY PUBLIC SERVICE,105,26,14,No,Yes,Yes,2/21/2024,https://databook.nyc/t/10246
10247,NEW YORK CITY FELLOW (DCAS),0,0,0,No,Yes,Yes,12/17/1997,https://databook.nyc/t/10247
10248,ADMINISTRATIVE JOB OPPORTUNITY,89,5,2,Yes,Yes,Yes,5/12/2021,https://databook.nyc/t/10248
10249,NEW YORK CITY URBAN PLANNING A,2,1,1,No,No,Yes,7/31/2024,https://databook.nyc/t/10249
1024A,ADMINISTRATIVE JOB OPPORTUNITY,25,3,2,No,Yes,No,,https://databook.nyc/t/1024A
10250,CLERICAL AIDE,26,14,7,Yes,Yes,Yes,4/21/1996,https://databook.nyc/t/10250
10251,CLERICAL ASSOCIATE,2336,117,46,Yes,Yes,Yes,5/8/2013,https://databook.nyc/t/10251
10252,SECRETARY,120,54,31,Yes,Yes,Yes,4/21/1996,https://databook.nyc/t/10252
10253,SECRETARY TO THE DEPUTY CHAIR,1,1,1,No,Yes,Yes,11/19/2021,https://databook.nyc/t/10253
10260,CALL CENTER REPRESENTATIVE,232,1,1,Yes,Yes,Yes,7/19/2023,https://databook.nyc/t/10260
10261,Deputy Commissioner for Commun,1,1,1,No,No,No,,https://databook.nyc/t/10261
10262,Deputy Comm for Law Enforcemen,1,1,1,No,No,No,,https://databook.nyc/t/10262
10263,SECRETARY TO THE CHAIRPERSON,0,0,0,No,No,No,,https://databook.nyc/t/10263
10264,EXECUTIVE PROGRAM SPECIALIST,0,0,0,No,No,No,,https://databook.nyc/t/10264
10271,ASSOCIATE CALL CENTER REPRESEN,41,1,1,Yes,Yes,Yes,2/25/2003,https://databook.nyc/t/10271
10301,COOPERATIVE EDUCATION TRAINEE,0,0,0,No,No,No,,https://databook.nyc/t/10301
10304,LEGISLATIVE TYPIST,0,0,0,No,No,No,,https://databook.nyc/t/10304
10605,CASHIER,35,6,5,Yes,Yes,Yes,6/7/1995,https://databook.nyc/t/10605
11702,OFFICE MACHINE AIDE,16,9,7,Yes,Yes,Yes,8/24/2005,https://databook.nyc/t/11702
11704,SUPERVISOR OF OFFICE MACHINE O,26,8,7,No,Yes,Yes,6/11/2014,https://databook.nyc/t/11704
12001,COOPERATIVE EDUCATION TRAINEE-,0,0,0,No,No,No,,https://databook.nyc/t/12001
12120,ASSISTANT PURCHASING AGENT,0,0,0,No,Yes,No,,https://databook.nyc/t/12120
12121,PURCHASING AGENT,8,1,1,No,Yes,No,,https://databook.nyc/t/12121
12158,PROCUREMENT ANALYST,314,66,27,Yes,Yes,Yes,7/19/2023,https://databook.nyc/t/12158
1215A,*PROCUREMENT ANALYST LEVEL III,0,0,0,No,Yes,No,,https://databook.nyc/t/1215A
12176,SENIOR SALVAGE APPRAISER,0,0,0,No,Yes,No,,https://databook.nyc/t/12176
12200,STOCK WORKER,99,30,17,Yes,Yes,Yes,7/28/1993,https://databook.nyc/t/12200
12202,SUPERVISOR OF STOCK WORKERS,98,30,17,Yes,Yes,Yes,7/28/1993,https://databook.nyc/t/12202
12203,HOUSING STOCK WORKER,0,0,0,No,Yes,Yes,7/28/1993,https://databook.nyc/t/12203
12204,SUPERVISOR OF HOUSING STOCK WO,0,0,0,No,Yes,Yes,7/28/1993,https://databook.nyc/t/12204
12603,LEGISLATIVE ANALYST AIDE (CITY,0,0,0,No,No,No,,https://databook.nyc/t/12603
12611,LEGISLATIVE ANALYST,0,0,0,No,Yes,No,,https://databook.nyc/t/12611
12626,STAFF ANALYST,552,84,34,Yes,Yes,Yes,7/19/2023,https://databook.nyc/t/12626
12627,ASSOCIATE STAFF ANALYST,681,104,36,Yes,Yes,Yes,9/4/2024,https://databook.nyc/t/12627
12628,EDUCATION ANALYST,2,1,1,Yes,Yes,Yes,11/10/2004,https://databook.nyc/t/12628
12629,ASSOCIATE EDUCATION ANALYST,1,1,1,Yes,Yes,Yes,11/10/2004,https://databook.nyc/t/12629
1262C,EDUCATION ANALYST (UNION),47,9,1,No,Yes,No,,https://databook.nyc/t/1262C
1262D,ASSOCIATE EDUCATION ANALYST (U,68,6,1,No,Yes,No,,https://databook.nyc/t/1262D
1262E,STAFF ANALYST (DOE - OJ),0,0,0,No,No,No,,https://databook.nyc/t/1262E
1262F,ASSOCIATE STAFF ANALYST DOE OJ,0,0,0,No,No,No,,https://databook.nyc/t/1262F
12632,SPECIAL ASSISTANT TO THE DISTR,5,3,3,No,Yes,No,,https://databook.nyc/t/12632
12633,EDUCATION OFFICER,6,2,1,Yes,Yes,Yes,8/20/2014,https://databook.nyc/t/12633
12635,SR MANAGEMENT CONSULTANT (ACCO,0,0,0,No,No,No,,https://databook.nyc/t/12635
12638,Senior Management Consultant,0,0,0,No,No,No,,https://databook.nyc/t/12638
1263A,EDUCATION OFFICER (UNION),143,8,1,No,Yes,No,,https://databook.nyc/t/1263A
1263B,*ASSOCIATE EDUCATION OFFICER (,0,0,0,No,Yes,No,,https://databook.nyc/t/1263B
12644,SENIOR MANAGEMENT CONSULTANT (,1,1,1,No,Yes,No,,https://databook.nyc/t/12644
12645,SENIOR MANAGEMENT CONSULTANT (,0,0,0,No,No,No,,https://databook.nyc/t/12645
12646,*ASSISTANT SYSTEMS ANALYST (FI,1,1,1,No,Yes,Yes,1/21/1998,https://databook.nyc/t/12646
12647,*SYSTEMS ANALYST,4,1,1,No,Yes,No,,https://databook.nyc/t/12647
12648,*SENIOR SYSTEMS ANALYST,1,1,1,No,Yes,No,,https://databook.nyc/t/12648
12650,*SUPERVISING SYSTEMS ANALYST,2,1,1,No,Yes,No,,https://databook.nyc/t/12650
12651,*SR SYSTEMS ANALYST - EDP(HMH),1,1,1,No,Yes,No,,https://databook.nyc/t/12651
12652,*SR MANAGEMENT CONSULTANT HMH,8,3,1,No,Yes,No,,https://databook.nyc/t/12652
12675,DIRECTOR EMPLOYEE MANAGEMENT D,1,1,1,No,Yes,No,,https://databook.nyc/t/12675
12676,DIRECTOR OF TRAINING (POLICE D,1,1,1,No,Yes,No,,https://databook.nyc/t/12676
12702,MONITOR,0,0,0,No,Yes,No,,https://databook.nyc/t/12702
12704,TESTS AND MEASUREMENT SPECIAL,20,2,2,No,Yes,Yes,12/18/1991,https://databook.nyc/t/12704
12707,PENSION INVESTMENT ADVISOR,1,1,1,No,Yes,No,,https://databook.nyc/t/12707
12749,STAFF ANALYST TRAINEE,30,11,6,Yes,Yes,Yes,7/19/2023,https://databook.nyc/t/12749
12750,EDUCATION ANALYST TRAINEE,6,2,1,Yes,Yes,Yes,10/11/2023,https://databook.nyc/t/12750
12751,PSYCHOMETRICIAN,0,0,0,No,No,No,,https://databook.nyc/t/12751
12752,LABOR RELATIONS ANALYST TRAINE,0,0,0,Yes,Yes,Yes,9/30/1992,https://databook.nyc/t/12752
12797,SECRETARY TO THE EXECUTIVE DIR,0,0,0,No,Yes,Yes,7/11/2003,https://databook.nyc/t/12797
12798,SECRETARY TO COMMISSIONER (YOU,1,1,1,No,Yes,No,,https://databook.nyc/t/12798
12799,SECRETARY TO CONFLICTS OF INTE,1,1,1,No,Yes,No,,https://databook.nyc/t/12799
12800,CONFIDENTIAL SECRETARY OF ADMI,6,1,1,No,Yes,No,,https://databook.nyc/t/12800
12801,EXECUTIVE SECRETARY TO VICE CH,0,0,0,No,No,No,,https://databook.nyc/t/12801
12803,SECRETARY TO THE EXECUTIVE DIR,0,0,0,No,Yes,No,,https://databook.nyc/t/12803
12804,CONFIDENTIAL SECRETARY (KINGS,0,0,0,No,No,No,,https://databook.nyc/t/12804
12805,ASSISTANT EXECUTIVE SECRETARY,1,1,1,No,Yes,No,,https://databook.nyc/t/12805
12806,SPECIAL ADVISOR TO THE CITY CL,1,1,1,No,Yes,Yes,6/25/2020,https://databook.nyc/t/12806
12807,EXECUTIVE ASSISTANT TO THE CIT,1,1,1,No,Yes,Yes,6/25/2020,https://databook.nyc/t/12807
12808,ASSISTANT ADMINISTRATOR (OFFIC,0,0,0,No,No,Yes,6/25/2020,https://databook.nyc/t/12808
12809,EXECUTIVE ASSISTANT TO THE DIR,1,1,1,No,Yes,Yes,6/25/2020,https://databook.nyc/t/12809
12816,CONFIDENTIAL SECRETARY TO THE,1,1,1,No,Yes,No,,https://databook.nyc/t/12816
12820,EXECUTIVE SECRETARY,0,0,0,No,No,No,,https://databook.nyc/t/12820
12823,EXEC SEC TO ADVISORY BD FOR LO,0,0,0,No,No,No,,https://databook.nyc/t/12823
12827,SECRETARY (NYC COMMISSION TO T,0,0,0,No,No,No,,https://databook.nyc/t/12827
12830,LAW SECRETARY,0,0,0,No,No,No,,https://databook.nyc/t/12830
12832,SECRETARY TO COMMUNITY SCHOOL,0,0,0,No,Yes,No,,https://databook.nyc/t/12832
12833,SECY TO THE DIRECTOR OF COLLEC,1,1,1,No,Yes,No,,https://databook.nyc/t/12833
12834,SECRETARY TO THE DIRECTOR OF F,0,0,0,No,No,No,,https://databook.nyc/t/12834
12840,EXECUTIVE SECRETARY TO THE DIR,0,0,0,No,No,No,,https://databook.nyc/t/12840
12846,SECRETARY TO COMMISSIONER OF B,0,0,0,No,Yes,Yes,9/19/2016,https://databook.nyc/t/12846
12849,Secretary to the Deputy Mayor,0,0,0,No,No,No,,https://databook.nyc/t/12849
12851,SECRETARY,2,2,2,No,Yes,No,,https://databook.nyc/t/12851
12854,SECRETARY OF THE AUTHORITY,0,0,0,No,Yes,No,,https://databook.nyc/t/12854
12855,SECRETARY OF THE BOARD,0,0,0,No,No,No,,https://databook.nyc/t/12855
12856,SECRETARY OF THE BOARD OF EDUC,0,0,0,No,No,No,,https://databook.nyc/t/12856
12857,SECRETARY OF THE DEPARTMENT (H,0,0,0,No,Yes,No,,https://databook.nyc/t/12857
12858,SECRETARY OF THE COMMISSION,1,1,1,No,Yes,No,,https://databook.nyc/t/12858
12859,SECRETARY TO THE DEPARTMENT (F,2,2,2,No,Yes,No,,https://databook.nyc/t/12859
1285A,SECRETARY (MANAGERIAL),1,1,1,No,Yes,No,,https://databook.nyc/t/1285A
12860,SECRETARY OF THE TAX COMMISSIO,0,0,0,No,Yes,No,,https://databook.nyc/t/12860
12862,SECRETARY OF COMM(7 AGENCIES),3,3,3,No,Yes,No,,https://databook.nyc/t/12862
12867,SECRETARY TO DEPARTMENT,1,1,1,No,Yes,No,,https://databook.nyc/t/12867
12868,SECRETARY TO ONE DEPUTY COMMIS,1,1,1,No,Yes,No,,https://databook.nyc/t/12868
12869,SECRETARY TO THE DEPUTY COMMIS,0,0,0,No,Yes,Yes,3/3/1995,https://databook.nyc/t/12869
12871,SECRETARY TO THE CHAIRMAN (TAX,0,0,0,No,Yes,No,,https://databook.nyc/t/12871
12872,SECRETARY TO THE CHAIRMAN,1,1,1,No,Yes,No,,https://databook.nyc/t/12872
12875,SECRETARY TO THE COMMISSIONER,1,1,1,No,Yes,No,,https://databook.nyc/t/12875
12876,SECRETARY TO THE COMMISSIONER,2,2,2,No,Yes,No,,https://databook.nyc/t/12876
12879,SECRETARY TO THE CORPORATION C,1,1,1,No,Yes,No,,https://databook.nyc/t/12879
12880,SECRETARY TO THE DEPARTMENT,1,1,1,No,Yes,No,,https://databook.nyc/t/12880
12882,SECRETARY TO THE PRESIDENT,3,3,3,No,Yes,No,,https://databook.nyc/t/12882
12885,SECRETARY TO THE DEPUTY BORO P,1,1,1,No,Yes,No,,https://databook.nyc/t/12885
12886,SECRETARY TO VICE CHAIRMAN,0,0,0,No,No,No,,https://databook.nyc/t/12886
12888,SECRETARY TO THE DIRECTOR OF M,0,0,0,No,No,No,,https://databook.nyc/t/12888
12889,ASSISTANT SECRETARY TO THE COM,0,0,0,No,Yes,No,,https://databook.nyc/t/12889
12890,SECRETARY TO MINORITY LEADER,0,0,0,No,No,No,,https://databook.nyc/t/12890
12891,SECRETARY TO THE BOARD OF CORR,0,0,0,No,Yes,No,,https://databook.nyc/t/12891
12896,SECRETARY TO THE FIRE COMMISSI,1,1,1,No,Yes,No,,https://databook.nyc/t/12896
